Address,CountryCode,Nickname,Fingerprint,Bandwidth,Flags,Guard,Middle,Exit
193.135.10.219,DE,electroncash,05C621B44EF6833889AE7B7E2A0B476569C47E37,840,Fast HSDir Running Stable V2Dir Valid,No,No,No
192.18.159.101,CA,toronto1,05CC8826920ED353BEEE5E59FDB5697D4F5B77E7,7500,Fast Running Stable Valid,No,No,No
133.242.146.78,JP,Superfly,05D2B4678A1C9BDBB5D1D078F6813CA9712A8384,1100,Fast HSDir Running Stable V2Dir Valid,No,No,No
37.48.120.47,NL,Taco,05DDBB74AAB6F19E003188702B1E54F23035D064,310,Fast HSDir Running Stable V2Dir Valid,No,No,No
85.93.218.204,LU,HelpCensoredOnes,05FFA39D71DA116F7669EA4EE53A0BAEA315BA7F,6100,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
135.125.250.251,FR,l1st3n,05FFCE91894DA6A74CF39C0C634F329CBF09423D,8100,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
45.128.232.170,NL,prsv,061CDBB0B8057408BCBC28D00D6016B42A610A24,3100,Exit Fast Running V2Dir Valid,No,No,Yes
163.172.184.32,FR,loglessRelay1,061E0496931D23A81A2B685C9339D36857DD0FA1,27000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.182,,NTH30R5,0620C528138F289BBE25BF78EE25794B265D8143,18000,Exit Fast Running Stable Valid,No,No,Yes
192.42.116.187,,NTH35R1,0625BCA64F30EC2E1AC1C5021E651074257C2908,34000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.154.98.45,NL,Quetzalcoatl,0632EC43FEA8EA3F377FE2E34DA671746F1642DD,3200,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
104.200.17.42,US,CloudOasis,063D23ED6A65CDCCBF8A2A8CC230B09C34F01FCF,140,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.220.101.159,DE,relayon1159,064021DA4AF18DFE46412384A97858F1685A443D,5900,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
163.172.13.237,FR,4728,0645197737A373E6EFF2B9F47913DF06FA3B5310,21000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
45.41.204.203,US,lakeshoreCrypto007,0645A80A17909D33FAFB5548E8A10F80AB38E65E,400,Fast HSDir Running Stable V2Dir Valid,No,No,No
85.146.92.119,NL,TheYOSH,064D183D34DECB84F72C4335B0C24D1E8946A9BA,13000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
46.248.165.120,PL,CoreRelay005,0669834C7CEA3BEF77D34B739C3235EFF97A8864,1,Running V2Dir Valid,No,No,No
31.133.1.108,PL,AlexandruIoanCuza7,066A594A67DFE1A6BDC8AF650341BB17F39655AA,28000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
102.130.113.42,ZA,Psyduck,066FE3C4E07A18EA53B2828F753D3788D58D771D,1000,Fast HSDir Running Stable V2Dir Valid,No,No,No
109.70.100.5,AT,Unnamed,06804E6383EE94E83C9453F39B1E524C272D6D84,20000,Exit Fast Running Stable Valid,No,No,Yes
192.42.116.180,,NTH28R7,06A0482D3DED57CE8E0131531B3DB44A8AEF683C,21000,Exit Fast Running Stable Valid,No,No,Yes
150.230.39.121,US,ampere,06A630E2198277238FE896F6F10B07C53E4827D2,510,Fast Running Stable V2Dir Valid,No,No,No
185.243.218.110,NO,bauruine,06A64BF11983B8323FF7EEDCE5C35A0543523B54,17000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
77.68.94.106,GB,r,06BBEAA6F73759A1795EB461D39D2AA168F305D1,27000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
94.23.247.42,FR,wien,06E72526BBE040C51C5ADFBAA07ADD9AEB5E1FA1,34000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
23.82.136.14,US,spsnowflake,06FA520E5E79D7587AFC956918FFB5D6F6C1CD2E,47000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
94.130.10.251,DE,thorgodofhunger,0704062FB9A5A5659361A0B8F42B88B6419A1B44,7000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
93.90.194.106,GB,addax,070673739A5470C6042A27CF44B02EF6A46B3D98,40000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
51.68.155.201,PL,panoptykon,070B16450940F00B3A1C88C1AD71EB20B6C61A72,1600,Fast HSDir Running Stable V2Dir Valid,No,No,No
23.128.248.15,US,StormyCloud,071142126CED7AAE65D625CAD2EAE21D1B770B8C,31000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
81.16.19.39,DE,Elenore,0711B720628A84B14D42107FB8C954EF699B3833,3200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
91.121.147.65,FR,LaTlayuda,071288B2182711E5284248137048E0FBBFB36233,98,Fast Running Valid,No,No,No
185.100.87.250,RO,artikel10buc02,072E2883854ADA0C6B0FC1497544E529D9FD8373,18000,Exit Fast Running Stable Valid,No,No,Yes
37.9.168.146,SK,stationXMR,0736048C8AEA3BB13DBB1007FB90D117107F5C9F,18000,Fast Running Stable Valid,No,No,No
93.99.255.254,CZ,Unnamed,074B20C33D4A03453FB19A8535CDCE1352658A56,33000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.176,,NTH24R5,077C4A89A06F9560CED75BEF751BA2334378C3A3,21000,Exit Fast Running Stable Valid,No,No,Yes
95.216.195.161,FI,torrelay8428546,07816F5EF2E310139C2AF386E6E86BCFDCABFFAB,13000,Fast Running Stable Valid,No,No,No
188.214.30.66,RO,pleaseWhonixDonate,079D5A36084F1E9484934A6BEC922551B30F4300,1800,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
109.70.100.6,AT,Unnamed,079D94BAC901D49F579FD860EB58D0CD660B22F4,19000,Exit Fast Running Stable Valid,No,No,Yes
88.99.104.83,DE,mistersixt2,079E117E0B808484646CA7715F52F6FFC831EF8F,94,Running Stable Valid,No,No,No
185.129.62.63,DK,kramse02,07ACFB0801E4F74F5610F870B5FCBB5539DBCBD1,42000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
94.16.114.231,AT,debiansRelayTor,07B578A84E8E76FA75915B91E31B6E50E7FDDC90,1200,Fast HSDir Running Stable V2Dir Valid,No,No,No
85.91.153.163,BG,homeplanet,07B8FC5B66719C355FABF84B4F5E0131E127DF01,550,Fast Running V2Dir Valid,No,No,No
185.177.151.42,DE,WolfClay,07C3EBBE41DF9FE8551DF69642FEBA70E954DC0F,4800,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.189,,NTH37R3,07C76EC5CC5CFDA80DE3082BC2F007105E2FC2EE,16000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
82.165.34.36,DE,versed01,07D4BC4DF4E56D4483ED95AF3800153D1CC21365,7,Running Stable V2Dir Valid,No,No,No
45.138.16.94,PL,RDPdotSH,07DA591E5BB420E5D6460EF146EF6A8776EF6BA5,33000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
194.26.192.77,NL,Quetzalcoatl,07DCECDF04BE5D470C615C8E1CCF086F74FC8CA6,5600,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
78.138.98.42,FR,RiggsOceanlock,07F0E652E4CCB0A0F1E88D0046ECB322E6318C86,54000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
45.141.215.6,PL,RDPdotSH,07F36013DA05C1201A3463A8917A631B0217D098,25000,Fast HSDir Running Stable V2Dir Valid,No,No,No
165.227.204.43,US,tn4,07F7D353120B9D62FA2894F50E877F06E0A0313C,640,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.241.208.206,PL,Aramis,0806B64E53BD3ED2F0BDB5EED8DBF81DF331F45A,15000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
80.66.135.123,BE,TheGreatKing,0824D7C7FB117D5C6AC01581FD798E670C37C804,20000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.56.171.94,IT,pengy,08394C4873C8A71BE9F53593F9B4AD694BFCDB90,16000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
23.128.248.17,US,StormyCloud,0839A0BAF9D036B18D1F266294BB7788D3D17432,21000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.189.12.192,RU,ZmeyDor,083B2F9443CF17F4A961D0530D56822A851D94A8,5700,Fast Running V2Dir Valid,No,No,No
212.227.165.251,DE,NAKAM,083C52051140DB8AF770BD40C7C8883EFFF4CAF3,19000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
161.35.169.253,GB,visaATOR,083D8B7B6DE7FF341EFC058CBF99D28601BFAF1F,300,Fast HSDir Running Stable V2Dir Valid,No,No,No
107.174.244.24,US,voxpopuli,08454865528EAB61B4FF5602D6A73DFBBCCE626A,7200,Fast Running Valid,No,No,No
217.160.150.88,DE,theactualNSA,0853576E12BA9CD473254FAFF820BD4699E22077,5700,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
68.171.179.124,US,pastly01,085527CBD6485FD475AC983FA8683A2D9028BAA8,13000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.241.208.236,PL,Quetzalcoatl,0863252662246FFF6914F380711C75DC4027BD75,7600,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
5.255.88.102,NL,Unnamed,08673A8132DC43D23462AE5F983A9B12ED51C00B,20,Running Stable V2Dir Valid,No,No,No
176.58.121.159,GB,8lyWARGTU4wesrfy8i,0882440874034AFBE2FBF16463A290F3278E24F7,140,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.220.101.160,DE,relayon0160,08833C7AB1DA2D72773F41A85FB1DD5062EF4E63,8200,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
176.9.40.67,DE,Unnamed,088A6237EED87EDEB0E1E3AD0A4A419F963F0787,33000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
149.202.79.101,FR,staywokewokestay,08A3FB66552432ED6E4E2A26868A933FBA28180C,30000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
160.251.7.80,JP,Gensokyo,08AE8AE37FDA0F44559D93DE9B071BB04BA71D32,210,Fast HSDir Running Stable V2Dir Valid,No,No,No
5.255.101.131,NL,annatesla,08B4888A6566F6BC5363423862F48529420AB9F7,2500,Exit Fast Running Stable Valid,No,No,Yes
207.246.71.148,US,thebestguard,08B9D6BA5B0E544ED1094A862130A9386CCE682C,2900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
31.208.244.155,SE,Atorgrabb,08CA70F920EF3437510348EE6B30D037F475882B,7300,Fast Running V2Dir Valid,No,No,No
195.123.212.113,LV,RigaLatvia,08CD9D4224058DC97A1F27679A5BEE5724C4C6EC,2100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
195.176.3.20,CH,DigiGesTor4e4,08CE3DBFDAA27DB6C044A677AF68D7235C2AFC85,29000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.18,DE,artikel10ber69,08D62283728A0E004F9B893B71BB24C70AF52A74,16000,Exit Fast Running Stable Valid,No,No,Yes
37.35.107.238,CH,rs1,08DE6297E89BF0827126189FFB7521863977A6AB,58,Running Stable V2Dir Valid,No,No,No
2.56.98.134,DE,ZynfulRelay,08E64079B97D9BA990A2DCAC105F9BBC3B2AE276,11000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
51.15.182.104,FR,neartAurora,08F4692B60862640F688B86826B66F30DEA7AB73,12000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
89.58.5.0,DE,TorRelay2b,08F90650CE12758841FBB3453EDDD2F9338BE5BC,28000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
205.185.124.4,US,MrRage,08F9C1C4B883ACAE866CE1D911BDED5627FE9B10,39,Exit Running Stable V2Dir Valid,No,No,Yes
80.129.26.164,DE,Unnamed,08FE27F74EC48B4D7667EBFAF654E5151B9924F1,250,Fast Running V2Dir Valid,No,No,No
51.68.53.75,FR,prsv,090512058FD58F6AEB2021947BF493938F2DC55D,50000,Fast Running Stable V2Dir Valid,No,No,No
54.39.234.91,CA,bhsdztorrl02,090B83BA95A7E2D615D6799EFD757DE2DDC7D0FE,17000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
151.115.79.119,PL,tirz,0915FDC60CE122A08234A1DC6E6A8A51F0E5D26F,24000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.207.107.98,DE,diamond,0935A9EBED2FE9DF3B145747C86061617CE04CFB,20000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
5.9.14.30,DE,TorHet3,0947B12441F69611D7DF7FA94D9188F7AA2B79FF,26000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
31.14.252.98,RO,TheKid2,094B8640B020BECC2AF842173EA06276CA67B08F,30000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
170.64.153.123,AU,tetrator,094F7556A5F07F5662C9E4EFA6CD9D41A2D5B29F,830,Fast Running Stable V2Dir Valid,No,No,No
45.141.215.169,PL,Quetzalcoatl,09768BD9ACA211008713BA481E0B8EE3239A9F0B,9800,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
93.95.231.110,IS,MetalsAU,097D8390A998FBEBDBDA80BAC7D86F8AE606E4A6,15000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
193.168.143.129,RO,blackbox,098AAE29699D0855F8153948CD399594B7368B99,4800,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
91.47.218.200,DE,tourette,098D9CF7568D27A8288FA4BB3819A99913315D6E,780,Fast HSDir Running Stable V2Dir Valid,No,No,No
199.195.250.165,US,Quetzalcoatl,098F98538A21A16332E8C4B724305C2A3496A467,35000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
139.162.123.5,JP,Anankke,0990E0F4F2C127BDDA9B6726400FAC077F6C83B0,810,Fast HSDir Running Stable V2Dir Valid,No,No,No
192.42.116.179,,NTH27R5,099B9AE1A6598017462F5C0EBD78B15FCAC27D56,15000,Exit Fast Running Stable Valid,No,No,Yes
23.155.24.6,US,OnionPS17,09A308A13D6EF30FD737D8A396F6B712C28EA61C,8800,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
109.228.53.235,GB,Deepsky,09A70E396DE93F54D4541BBB0EC8E2B23761F34F,25000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
74.208.182.78,US,Unnamed,09AF5C7A59852EF44FF56D30C01D5F412FD19786,25000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.151,DE,relayon1151,09B6011F28CEE6B33F9E5DCAF024B94D07767DB5,8800,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
89.58.33.214,DE,zwiebelfoo2,09BFE6A362D2CE435C45F99B56171B6DA486D0F1,14000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
107.189.8.133,LU,Quetzalcoatl,09CA1957EC0671044DAD2EEA282A348FFD7D271E,24000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
23.129.64.130,US,ageis,09DCA3360179C6C8A5A20DDDE1C54662965EF1BA,13000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
91.219.29.94,UA,Unnamed,09E0BD68FBAEB7C10107DE67624D25B007FF26A2,470,Fast HSDir Running Stable V2Dir Valid,No,No,No
192.42.116.212,,NTH15R2,09E5621C0D7400FC18EF137A679F7FEB78F8650C,29000,Exit Fast Running Stable Valid,No,No,Yes
144.76.104.119,DE,waxcs4edb69m7yh,09E59CBD300AE3FD73577A68050739E89E617070,140,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.82.127.135,LV,GuchenRelay,09EF7175E3CAF6D6D2994B7BBA92E3D2B66BECEE,14000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.163.45.253,MD,torrelay,09F1936587D5A82ABCD79B11599C044E72C13840,7300,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
135.148.149.23,US,Lamia3,09F4736B37FA72AC7399F71F917F895D3CF22685,25000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
98.115.87.163,US,Hermes,09F64E00F34C88F604163F24D37BEAF9245702EA,26000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
51.89.106.29,GB,chinachinachina,09F9CD95B472256DFDFF666A0CFD82A3F3CE3514,69000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.163.204.78,HU,TheTwinkleStar,09FEBDF9C8A397889FA55AFD6BC98C6AA6303772,22000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
120.156.165.209,AU,Archaea,09FEF01D8347195D5FE7984F253589004202210B,230,Fast Running V2Dir Valid,No,No,No
185.220.101.131,DE,relayon1131,0A03D9BD30A87D6A823B9031CB12AF01E08A75C4,13000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
185.198.26.149,US,portnoy,0A0C01DD0044E70318D9E3DA5F125A09069C57C1,5900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
107.189.30.69,LU,luxvptorex,0A11C7546A1332412D1EBD13BD4C3D6A6644D7E0,35000,Exit Fast Running Stable V2Dir Valid,No,No,Yes
83.0.60.229,PL,Anaconda2,0A1754593C3DBF5B5B35C04D608E37F28256B35F,5100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
104.168.32.140,US,weedpussy420,0A180D2D5E2F4925DE30E7DE7B822FAF672A4AAC,11000,BadExit Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
23.128.248.24,US,StormyCloud,0A1E53DE85CD8151E7F842B371B762DB72D9EB9A,18000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
63.227.116.162,US,Tor4tahfahce,0A2151C0492B8A17FD03ED40598627A7027AE39B,44000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.220.102.242,DE,Digitalcourage4ipca,0A2366980A2842D770EF8E136A7DA14876360447,19000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
5.34.176.184,SG,hondoyouknowwho4,0A349CD59F9EB7198E6C63F59148821EB9F04F63,590,Fast HSDir Running Stable V2Dir Valid,No,No,No
193.35.18.94,NL,prsv,0A34DD9E68ABCEDB64B2D9C07E07BB0357A933D6,3600,Exit Fast Running Stable V2Dir Valid,No,No,Yes
45.141.215.56,PL,Quetzalcoatl,0A3AAF530747D7034DBF88C518033A22827E3C46,15000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
192.42.116.178,,NTH26R5,0A42ECB653FD85D9517C21731D941BE0A3659E34,23000,Exit Fast Running Stable Valid,No,No,Yes
130.61.125.241,DE,FlashEel,0A5000E5FF2977E0D236B9F5B47590D8888494DF,5700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.143,DE,relayon0143,0A5190C5AD66136F801314006F2FC58750A38CD3,6000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.83.234.114,NL,arighttosurf,0A6001B1E3A9F5365BD3C2988BD69BB8EAD71289,1100,Fast Running Stable V2Dir Valid,No,No,No
45.61.184.227,US,Quetzalcoatl,0A76C0A0A721DDBC324B705ADBFC95FD806AE855,12000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
176.123.4.96,MD,TorMo1,0A8A7FCA7B87D7DA66609AA5574983D86AE31FB8,1800,Fast Running Valid,No,No,No
193.142.146.239,DE,bu11seye,0A8FB5E28FFE1DB020F2E37410B25ACA7367D8E9,38000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
5.252.178.224,RO,pinnacle,0ABC1EBFF50C8A58279AD07FBD73E183F9E00B86,8100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
194.87.218.156,RU,CreateCryptoEcoSys,0ABC3F653C14CFFA4D50E92267C50EEEBCAE09E2,490,Fast Running Stable Valid,No,No,No
164.132.226.30,FR,PieroV,0AC3C86BC9CA2A50C7762EF42ABC6D37575ACFFB,6600,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
91.245.255.87,HK,tinaTOR,0AC3E8D9FD63EC3E47738C0CBA77C3C581A50935,830,Fast Running Stable Valid,No,No,No
5.9.14.25,DE,TorHet2,0ACF5BB9E37D33577F6C1AA9DEEB6E7EDDF8D2C0,29000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
91.193.19.159,US,SneezeRelay2,0AD724317BA49C8C260AD010043460F5EF8917DD,5200,Fast HSDir Running Stable V2Dir Valid,No,No,No
135.125.235.11,TR,DarmaninLeZadiste,0ADF422DAF007D183A504D4F96F9058496555985,30000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
108.34.248.88,US,vanaheim,0ADF4982A6231ECD6D04170435BFB4C0E4CADF5B,20,Running Stable V2Dir Valid,No,No,No
103.214.6.12,NL,GandalfWGTR,0AED43258BE056AC225A56B55CE7F8AA35025C95,14000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
107.189.4.23,LU,Quetzalcoatl,0AF982CC71A01D95E8959D763D0EC0E5A6C61244,31000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
95.216.27.105,FI,Ranlvor,0B45375A2CE8065E8A649D52CC35F39D128745A8,6000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
65.108.253.128,FI,l0z3rzb3d4m3d,0B53BF919B9A01ED62ED10E51292ACA50DDB10EB,15000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
116.202.169.25,DE,ChuckNorris,0B57F16BF9647788CD67BF04607A5F6A89CCB851,48000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
141.145.206.8,FR,RandomSnowflake1473,0B5B8E679E70C7E0465E541EEF3013082B4880E0,4100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
207.32.217.165,US,Quetzalcoatl,0B5BC76B3BE7553B229FD3E73F26AED41C31DD19,5900,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.192,,NTH2R7,0B5D8AB5DAD8D7AAC1BFFD98DBA4BEC3D85DB2DB,1,Exit Running Valid,No,No,Yes
162.247.74.216,US,CalyxInstitute08,0B5E5E70FFEA9C7F9FFD13B8E16916A608F3E9EB,29000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
193.35.18.128,NL,prsv,0B5FB0C4C22166ADE6CB500F08BB5DCD364A12FC,7000,Exit Fast Running V2Dir Valid,No,No,Yes
213.47.199.88,AT,Fabmann,0B75178A38D13501A8C1F21F06C892D695A1BE8B,210,Fast HSDir Running Stable V2Dir Valid,No,No,No
64.226.102.91,DE,ATORberlin,0B76725D5C6AEDEF9708BF2E99222ACDC491BF5E,320,Fast HSDir Running Stable V2Dir Valid,No,No,No
151.81.41.115,IT,purplewineglass,0B86BBFD5CFAE808670A16AA77D75B7A406CA871,19000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
152.86.13.25,US,NorthMSRelayFast,0B877B9A2D2B0F5C5776091DEE887ABEA9D25DC4,37000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.177.229.15,DE,Doedelkiste70,0B888583EDB73862F444F2224F5C411DA4F7E9FE,26000,Fast Running V2Dir Valid,No,No,No
45.138.16.222,PL,Quetzalcoatl,0B8EF5F5016926F4245350FB37914E30BF36C528,9300,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
109.70.100.66,AT,suesslupine,0B946CCC4CFA8DCE61B9B4076DF91B25695B24EE,28000,Exit Fast Running Stable Valid,No,No,Yes
185.220.101.7,DE,artikel10ber27,0BA1C8F26AFAD3FAEF3B6A228F97382D115027B9,19000,Exit Fast Running Stable Valid,No,No,Yes
207.180.192.66,DE,tdxchg,0BA30A3D11B73F95D1447CC9B35BE5F0681D5A1C,26,Running Stable V2Dir Valid,No,No,No
14.9.101.224,JP,Unnamed,0BA446CDA4DBFD7BDC235926456512ADF1B20BD0,1200,Fast Running Stable Valid,No,No,No
138.59.18.106,CR,Albis,0BADD9510440C9BF3A728F2CB630836FF98142B2,4300,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
149.172.106.14,DE,DntBrickDemortcracy,0BBA78A08B235A085D26D1455621E8CF597170DD,360,Fast Running Stable V2Dir Valid,No,No,No
185.220.101.146,DE,relayon0146,0BC18296CD449ECC49EA3F37C2640D72AF4D710F,5200,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
87.118.116.90,DE,artikel5ev1,0BC8BA32CC3CB0F598E0C92778F7C0946DFBCE91,6400,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
107.174.121.173,US,vanities,0BD3360E82A5CEEF9F9B7C696FFF6C5F9DD18FCA,60,Running Stable V2Dir Valid,No,No,No
178.63.68.78,DE,quark,0BD744C4674FFB60CD1F2A6E877B02F7BE4558B5,160,Fast HSDir Running Stable V2Dir Valid,No,No,No
62.141.48.175,DE,dc6jgk6b,0BE2C6C8FDCB96AF65803D3CEE49214D619FC542,1200,Fast HSDir Running Stable V2Dir Valid,No,No,No
174.162.181.9,US,Dagoth,0BEC860C45F69F047084DFEAFB7E7AD68A06278B,2500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.119.108.114,US,spider,0BF171D0984EEF35B9ED9D7801941C833DD3853B,32000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
107.189.4.83,LU,abiogenesis,0BF5A8F862D22B449335774017AC840A04FF2760,17000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
86.127.196.227,RO,0x766c6164,0BF606DE836D4C794CAFF7CA78720F8C87660998,14000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
5.200.21.144,NL,libel,0C039F35C2E40DCB71CD8A07E97C7FD7787D42D6,15000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.100.85.23,RO,artikel10buc61,0C2B1F01F5A80E24984503BD21B49948BF3D1F3A,8400,Exit Fast Running Stable Valid,No,No,Yes
185.220.103.112,US,psychopomp0,0C3235191FCA972C7457477ABC207A9FFEC818C5,48000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
95.216.13.120,FI,lancelot,0C36AE99B744E32088C9ED23D7A31F8D23AE1A58,42000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
65.108.3.114,FI,HORUS1,0C3D5E19E3C75B505C8ACD26F89DCA2DF970553E,44000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
81.7.18.7,DE,Freebird32,0C475BA4D3AA3C289B716F95954CAD616E50C4E5,19000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
193.35.18.61,NL,prsv,0C4BB8C3CFDB01CD31395C60DC171FCB24F19C3D,8700,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.77.136.58,NL,marlonbrando,0C4D7C61271C32DFBD0DF4A0296E4CE1BA2E952A,570,Fast Running Valid,No,No,No
95.164.44.97,IE,MoneroBestMoney,0C58C26642B441143A79B1792F9F6AB4E9688528,230,Fast Running Valid,No,No,No
38.154.239.250,US,bruxa,0C5CFD7CC30251555AC3A8B2F87E523430477FB1,120000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
